14,3291,23,71,2,473,54,229,295,20,268,125,11,73,272,231,38,67,123,24,298,50,37,204,43,283
T. aestivum Monitoring,,,ALD,BAR,BOB,BOH,BRU,BUR,FRB,FRE,FRI,GEN,HAN,KON,LIM,NEU,RIE,SCD,SCG,SCL,SCS,TRO,UEB,UST,WSL
Sample,Code,aest06_1,aest07_1,aest15_1,aest26_1,aest28_1,aest35_1,aest36_1,aest01_1,aest10_1,aest18_1,aest24_1,aest25_1,aest29_1,aest31_1,,,,,,,,,,
BRU119,BRU_12_2016_2016_3,236,281,317,148,377,164,342,266,294,136,295,137,209,323,,,,,,,,,,
BRU120,BRU_12_2016_2016_3,236,281,317,148,377,164,342,266,294,136,295,137,209,323,,,,,,,,,,
BRU121,BRU_12_2016_2016_3,236,281,317,148,377,164,342,266,294,136,295,137,209,323,,,,,,,,,,
HAN001,HAN_12_2016_2016_mixed,218,261,312,178,356,148,326,236,280,144,295,122,211,308,,,,,,,,,,
KON84,KON_12_2016_2016_6,218,261,312,142,353,148,326,236,290,144,301,128,216,308,,,,,,,,,,
KON85,KON_12_2016_2016_,218,261,312,142,353,148,326,0,290,144,301,128,216,308,,,,,,,,,,
KON86,KON_12_2016_2016_,218,261,312,142,353,148,326,0,290,144,301,128,216,0,,,,,,,,,,
KON87,KON_12_2016_2016_,218,261,312,142,353,148,326,0,290,144,301,128,216,0,,,,,,,,,,
KON91,KON_12_2016_2016_,218,261,312,145,353,148,326,0,290,144,301,122,216,0,,,,,,,,,,
KON93,KON_12_2016_2016_6,218,261,312,145,353,148,326,236,290,144,301,128,216,308,,,,,,,,,,
KON94,KON_12_2016_2016_,218,261,312,142,353,148,326,0,290,144,301,128,216,0,,,,,,,,,,
KON96,KON_12_2016_2016_6,218,261,312,142,353,148,326,236,290,144,301,128,216,308,,,,,,,,,,
LIM063,LIM_12_2016_2016_1,218,261,312,157,353,148,326,236,295,140,298,122,216,308,,,,,,,,,,
LIM064,LIM_12_2016_2016_1,218,261,312,157,353,148,326,236,295,140,298,122,216,308,,,,,,,,,,
LIM065,LIM_12_2016_2016_1,218,261,312,157,353,148,326,236,295,140,298,122,216,308,,,,,,,,,,
LIM066,LIM_12_2016_2016_6,218,256,312,142,389,148,322,242,290,160,298,128,216,328,,,,,,,,,,
LIM067,LIM_12_2016_2016_6,218,256,312,142,389,148,322,242,290,160,298,128,216,328,,,,,,,,,,
LIM068,LIM_12_2016_2016_mixed,236,261,312,145,392,152,326,242,280,160,292,128,211,308,,,,,,,,,,
LIM069,LIM_12_2016_2016_3,217,276,322,157,359,164,346,230,309,160,313,140,209,318,,,,,,,,,,
LIM070,LIM_12_2016_2016_3,217,276,322,157,359,164,346,230,309,160,313,140,209,318,,,,,,,,,,
LIM071,LIM_12_2016_2016_mixed,236,261,312,145,392,152,326,242,280,160,292,128,211,308,,,,,,,,,,
LIM072,LIM_12_2016_2016_6,218,261,312,142,359,148,322,236,280,144,298,128,216,318,,,,,,,,,,
SCHLIDR121,SCD_12_2016_2016_2,218,261,312,178,353,152,326,254,290,160,298,122,211,313,,,,,,,,,,
SCHLIDR122,SCD_12_2016_2016_2,218,261,312,178,353,152,326,254,290,160,298,122,211,313,,,,,,,,,,
WSL058,WSL_12_2016_2016_6,224,261,312,178,353,148,322,236,295,160,298,128,211,308,,,,,,,,,,
WSL059,WSL_12_2016_2016_6,224,261,312,178,353,148,322,236,295,160,298,128,211,308,,,,,,,,,,
BOHBU240,BOB_12_2016_2016_1,218,256,312,145,389,148,326,236,280,140,298,128,216,313,,,,,,,,,,
BOHBU241,BOB_12_2016_2016_5,236,261,312,178,389,148,326,236,295,140,298,128,211,308,,,,,,,,,,
BOHBU242,BOB_12_2016_2016_1,218,256,312,145,389,148,326,242,280,140,298,128,216,313,,,,,,,,,,
BOHBU246,BOB_12_2016_2016_4,236,256,312,157,356,148,326,242,280,164,298,122,211,318,,,,,,,,,,
BOHBU247,BOB_12_2016_2016_1,218,256,312,145,383,148,326,254,280,140,298,128,216,313,,,,,,,,,,
BOHBU248,BOB_12_2016_2016_1,218,261,312,145,338,148,326,236,280,140,298,128,216,318,,,,,,,,,,
UEBERL198,UEB_12_2016_2016_,236,256,0,145,383,148,326,0,288,144,298,128,211,0,,,,,,,,,,
BUR143,BUR_12_2016_2016_,217,276,322,157,353,164,322,0,299,160,313,137,209,0,,,,,,,,,,
BUR144,BUR_12_2016_2016_,218,261,312,145,356,148,322,0,290,160,295,122,216,0,,,,,,,,,,
BRU123,BRU_12_2016_2016_3,236,281,317,148,377,164,342,266,294,136,295,137,209,323,,,,,,,,,,
BRU124,BRU_12_2016_2016_3,236,281,317,148,377,164,342,266,294,136,295,137,209,323,,,,,,,,,,
BRU125,BRU_12_2016_2016_,236,281,317,148,377,164,342,0,294,136,295,137,209,0,,,,,,,,,,
BRU126,BRU_12_2016_2016_,236,281,317,148,377,164,342,0,294,136,0,137,209,0,,,,,,,,,,
BRU127,BRU_12_2016_2016_,236,281,317,148,377,164,342,0,294,136,295,137,209,0,,,,,,,,,,
BRU128,BRU_12_2016_2016_3,236,281,317,148,377,164,342,266,294,136,295,137,209,323,,,,,,,,,,
KON100,KON_12_2016_2016_6,218,261,312,145,353,148,326,236,280,144,301,128,216,308,,,,,,,,,,
KON101,KON_12_2016_2016_,224,261,312,145,353,152,326,0,290,144,298,128,216,308,,,,,,,,,,
KON102,KON_12_2016_2016_6,218,261,312,145,353,148,326,236,290,144,301,128,216,308,,,,,,,,,,
KON97,KON_12_2016_2016_6,218,261,312,142,353,148,326,236,290,144,301,128,216,308,,,,,,,,,,
KON98,KON_12_2016_2016_6,218,261,312,145,353,148,326,236,290,144,298,128,216,308,,,,,,,,,,
LIM073,LIM_12_2016_2016_3,236,281,317,148,377,164,342,266,294,136,295,137,209,323,,,,,,,,,,
LIM074,LIM_12_2016_2016_6,218,261,312,142,359,148,322,236,295,160,298,128,216,318,,,,,,,,,,
SCHLIGR322,SCL_12_2016_2016_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
BOHBU253,BOB_12_2016_2016_4,236,261,312,157,383,148,326,242,280,160,301,122,211,308,,,,,,,,,,
BOHBU254,BOB_12_2016_2016_4,236,261,312,157,356,148,326,242,280,160,298,122,211,318,,,,,,,,,,
BOHBU255,BOB_12_2016_2016_mixed,236,261,312,178,356,148,322,254,295,164,298,128,211,313,,,,,,,,,,
BOHBU257,BOB_12_2016_2016_4,217,256,312,157,356,148,326,242,280,160,301,122,216,308,,,,,,,,,,
BOHBU259,BOB_12_2016_2016_4,217,261,312,157,383,148,326,242,280,160,301,122,211,308,,,,,,,,,,
BOHBU260,BOB_12_2016_2016_4,236,256,312,157,389,148,326,242,280,160,298,122,211,313,,,,,,,,,,
BOHBU261,BOB_12_2016_2016_4,236,261,312,157,356,148,326,242,280,160,298,122,211,318,,,,,,,,,,
BOHBU262,BOB_12_2016_2016_1,218,261,312,145,389,148,326,242,280,140,298,122,216,313,,,,,,,,,,
BOHBU263,BOB_12_2016_2016_4,236,256,312,157,389,148,326,242,280,160,298,122,211,313,,,,,,,,,,
BOHBU264,BOB_12_2016_2016_4,236,261,312,157,356,148,326,242,280,160,298,122,211,318,,,,,,,,,,
HAN035,HAN_1_2017_2016_6,224,261,312,178,356,148,326,248,280,144,298,122,216,308,,,,,,,,,,
HAN036,HAN_1_2017_2016_6,224,261,312,178,356,148,326,248,280,144,298,122,216,308,,,,,,,,,,
HAN037,HAN_1_2017_2016_6,224,261,312,178,356,148,326,248,280,144,298,122,216,308,,,,,,,,,,
HAN038,HAN_1_2017_2016_6,224,261,312,178,356,148,326,248,280,144,298,122,216,308,,,,,,,,,,
HAN039,HAN_1_2017_2016_,224,261,312,178,356,148,326,0,280,144,0,122,216,308,,,,,,,,,,
LIM075,LIM_1_2017_2016_1,218,261,312,157,353,148,326,236,295,140,298,122,216,308,,,,,,,,,,
LIM076,LIM_1_2017_2016_1,218,261,312,157,353,148,326,236,295,140,298,122,216,308,,,,,,,,,,
BRU129,BRU_1_2017_2016_3,236,281,317,148,377,164,342,266,294,136,295,137,209,323,,,,,,,,,,
BRU130,BRU_1_2017_2016_3,236,281,317,148,377,164,342,266,294,136,295,137,209,323,,,,,,,,,,
BRU131,BRU_1_2017_2016_3,236,281,317,148,377,164,342,266,294,136,295,137,209,323,,,,,,,,,,
SCHLIGR323,SCL_2_2017_2016_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR324,SCL_2_2017_2016_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
BRU132,BRU_2_2017_2016_3,236,281,317,148,377,164,342,266,294,136,295,137,209,323,,,,,,,,,,
BRU133,BRU_2_2017_2016_3,236,281,317,148,377,164,342,266,294,136,295,137,209,323,,,,,,,,,,
HAN027,HAN_2_2017_2016_6,224,261,312,178,356,148,326,248,280,144,298,122,216,308,,,,,,,,,,
HAN028,HAN_2_2017_2016_6,224,261,312,178,356,148,326,248,280,144,298,122,216,308,,,,,,,,,,
HAN029,HAN_2_2017_2016_6,224,261,312,178,356,148,326,248,280,144,298,122,216,308,,,,,,,,,,
HAN030,HAN_2_2017_2016_6,224,261,312,178,356,148,326,248,280,144,298,122,216,308,,,,,,,,,,
HAN031,HAN_2_2017_2016_6,224,261,312,178,356,148,326,248,280,144,298,122,216,308,,,,,,,,,,
KON103,KON_2_2017_2016_,218,261,312,145,353,148,326,0,280,144,298,128,216,308,,,,,,,,,,
KON104,KON_2_2017_2016_,218,261,312,145,353,148,326,0,280,144,301,128,216,308,,,,,,,,,,
KON106,KON_2_2017_2016_,218,261,312,178,353,148,326,0,290,144,298,128,216,0,,,,,,,,,,
KON108,KON_2_2017_2016_,224,261,312,145,353,152,326,0,290,144,298,128,216,0,,,,,,,,,,
KON109,KON_2_2017_2016_6,218,261,312,142,353,148,326,236,290,144,301,128,216,308,,,,,,,,,,
NEUCH39,NEU_2_2017_2016_6,218,261,312,178,353,148,326,248,280,144,298,128,211,318,,,,,,,,,,
NEUCH40,NEU_2_2017_2016_6,218,261,312,178,353,148,326,248,280,144,298,128,211,318,,,,,,,,,,
BRU134,BRU_2_2017_2016_,217,276,322,157,359,164,346,0,309,160,0,140,0,0,,,,,,,,,,
BRU135,BRU_2_2017_2016_3,236,281,317,148,377,164,342,266,294,136,295,137,209,323,,,,,,,,,,
LIM078,LIM_2_2017_2016_6,218,256,312,181,353,152,322,236,280,144,298,128,216,313,,,,,,,,,,
LIM079,LIM_2_2017_2016_1,218,261,312,157,353,148,326,236,295,140,298,122,216,308,,,,,,,,,,
LIM080,LIM_2_2017_2016_6,218,261,312,142,359,148,322,236,280,144,298,128,216,318,,,,,,,,,,
SCHLIGR325,SCL_2_2017_2016_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
HAN032,HAN_2_2017_2016_6,224,261,312,178,356,148,326,248,280,144,298,122,216,308,,,,,,,,,,
HAN033,HAN_2_2017_2016_6,224,261,312,178,356,148,326,248,280,144,298,122,216,308,,,,,,,,,,
HAN040,HAN_2_2017_2016_6,224,261,312,178,389,148,322,236,280,144,298,128,221,308,,,,,,,,,,
WSL060,WSL_3_2017_2016_6,224,261,312,178,353,148,322,236,295,160,298,128,211,308,,,,,,,,,,
LIM081,LIM_3_2017_2016_,218,261,312,142,359,148,322,0,280,144,0,128,216,0,,,,,,,,,,
LIM082,LIM_4_2017_2016_6,218,261,312,142,359,148,322,236,280,144,298,128,216,318,,,,,,,,,,
LIM083,LIM_4_2017_2016_1,218,261,312,157,353,148,326,236,295,140,298,122,216,308,,,,,,,,,,
LIM084,LIM_4_2017_2016_,218,261,312,157,353,148,326,0,295,140,298,122,216,0,,,,,,,,,,
LIM085,LIM_4_2017_2016_6,218,261,312,142,359,148,322,236,280,144,298,128,216,318,,,,,,,,,,
LIM086,LIM_4_2017_2016_6,218,261,312,142,359,148,322,236,280,144,298,128,216,318,,,,,,,,,,
BRU136,BRU_6_2017_2017_,236,281,317,148,377,164,342,0,294,136,0,137,209,0,,,,,,,,,,
LIM087,LIM_6_2017_2017_6,218,261,312,142,359,148,322,236,280,144,298,128,216,318,,,,,,,,,,
LIM089,LIM_6_2017_2017_,218,261,312,142,359,148,322,0,280,144,0,128,216,0,,,,,,,,,,
SCHLIGR326,SCL_6_2017_2017_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR327,SCL_6_2017_2017_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR328,SCL_6_2017_2017_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR329,SCL_6_2017_2017_,218,261,312,178,0,152,322,0,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR330,SCL_6_2017_2017_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR331,SCL_6_2017_2017_,218,261,312,178,0,152,322,0,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR332,SCL_6_2017_2017_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR333,SCL_6_2017_2017_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR334,SCL_6_2017_2017_,218,261,312,178,0,152,322,0,290,144,298,122,211,318,,,,,,,,,,
BOHBU265,BOB_6_2017_2017_1,218,256,312,145,383,148,326,242,280,140,298,128,216,308,,,,,,,,,,
BOHBU266,BOB_6_2017_2017_1,218,256,312,145,383,148,326,242,280,140,298,128,216,308,,,,,,,,,,
BOHBU267,BOB_6_2017_2017_1,218,256,312,145,389,148,326,242,280,140,298,128,216,313,,,,,,,,,,
BOHBU268,BOB_6_2017_2017_1,218,256,312,145,389,148,326,242,280,140,298,128,216,313,,,,,,,,,,
HAN041,HAN_6_2017_2017_6,224,261,312,178,389,148,322,236,280,144,298,128,221,308,,,,,,,,,,
HAN042,HAN_6_2017_2017_6,224,261,312,178,389,148,322,236,280,144,298,128,221,308,,,,,,,,,,
HAN043,HAN_6_2017_2017_,224,261,312,178,389,148,322,0,280,144,298,128,221,308,,,,,,,,,,
HAN044,HAN_6_2017_2017_,224,261,312,178,389,148,322,0,280,144,298,128,221,308,,,,,,,,,,
HAN045,HAN_6_2017_2017_6,224,261,312,178,389,148,322,236,280,144,298,128,221,308,,,,,,,,,,
HAN046,HAN_6_2017_2017_6,224,261,312,178,389,148,322,236,280,144,298,128,221,308,,,,,,,,,,
HAN047,HAN_6_2017_2017_6,224,261,312,178,389,148,322,236,280,144,298,128,221,308,,,,,,,,,,
HAN048,HAN_6_2017_2017_6,224,261,312,178,389,148,322,236,280,144,298,128,221,308,,,,,,,,,,
HAN049,HAN_6_2017_2017_6,224,261,312,178,389,148,322,236,280,144,298,128,221,308,,,,,,,,,,
HAN050,HAN_6_2017_2017_6,224,261,312,178,389,148,322,236,280,144,298,128,221,308,,,,,,,,,,
HAN051,HAN_6_2017_2017_6,224,261,312,178,389,148,322,236,280,144,298,128,221,308,,,,,,,,,,
HAN052,HAN_6_2017_2017_6,224,261,312,178,389,148,322,236,280,144,298,128,221,308,,,,,,,,,,
HAN053,HAN_6_2017_2017_,224,261,312,178,389,148,322,0,280,144,298,128,221,308,,,,,,,,,,
HAN054,HAN_6_2017_2017_,224,261,312,178,389,148,322,0,280,144,298,128,221,308,,,,,,,,,,
UEBERL199,UEB_6_2017_2017_,236,256,0,178,383,148,326,0,288,144,298,128,211,0,,,,,,,,,,
UEBERL200,UEB_6_2017_2017_,236,256,0,178,383,148,326,0,288,144,298,128,211,0,,,,,,,,,,
UEBERL201,UEB_6_2017_2017_,236,256,0,178,383,148,322,0,295,144,298,128,241,0,,,,,,,,,,
LIM090,LIM_6_2017_2017_6,218,261,312,142,359,148,322,236,280,144,298,128,216,318,,,,,,,,,,
LIM091,LIM_6_2017_2017_,218,261,312,157,353,148,326,0,295,140,298,122,216,0,,,,,,,,,,
LIM092,LIM_6_2017_2017_1,218,261,312,157,353,148,326,236,295,140,298,122,216,308,,,,,,,,,,
LIM093,LIM_6_2017_2017_6,218,261,312,142,359,148,322,236,280,144,298,128,216,318,,,,,,,,,,
LIM094,LIM_6_2017_2017_1,218,261,312,157,353,148,326,236,295,140,298,122,216,308,,,,,,,,,,
BRU137,BRU_7_2017_2017_3,236,281,317,148,377,164,342,266,294,136,295,137,209,323,,,,,,,,,,
BRU138,BRU_7_2017_2017_,236,281,317,148,377,164,342,0,294,136,295,137,209,0,,,,,,,,,,
BRU139,BRU_7_2017_2017_,236,281,317,148,377,164,342,266,294,136,295,137,209,0,,,,,,,,,,
BRU140,BRU_7_2017_2017_3,236,281,317,148,377,164,342,266,294,136,295,137,209,323,,,,,,,,,,
KON110,KON_7_2017_2017_,218,261,312,145,0,152,0,0,290,140,298,128,216,0,,,,,,,,,,
LIM095,LIM_7_2017_2017_6,218,261,312,142,359,148,322,236,280,144,298,128,216,318,,,,,,,,,,
LIM096,LIM_7_2017_2017_1,218,261,312,157,353,148,326,236,295,140,298,122,216,308,,,,,,,,,,
LIM097,LIM_7_2017_2017_6,218,261,312,142,359,148,322,236,280,144,298,128,216,318,,,,,,,,,,
LIM098,LIM_7_2017_2017_6,218,261,312,142,359,148,322,236,280,144,298,128,216,318,,,,,,,,,,
LIM099,LIM_7_2017_2017_mixed,236,261,312,145,392,152,326,242,280,160,292,128,211,308,,,,,,,,,,
WSL061,WSL_7_2017_2017_6,224,261,312,178,353,148,322,236,295,160,298,128,211,308,,,,,,,,,,
WSL062,WSL_7_2017_2017_6,224,261,312,178,353,148,322,236,295,160,298,128,211,308,,,,,,,,,,
WSL063,WSL_7_2017_2017_6,224,261,312,178,353,148,322,236,295,160,298,128,211,308,,,,,,,,,,
WSL064,WSL_7_2017_2017_6,224,261,312,178,353,148,322,236,295,160,298,128,211,308,,,,,,,,,,
WSL065,WSL_7_2017_2017_6,224,261,312,178,353,148,322,236,295,160,298,128,211,308,,,,,,,,,,
WSL066,WSL_7_2017_2017_6,224,261,312,178,353,148,322,236,295,160,298,128,211,308,,,,,,,,,,
WSL067,WSL_7_2017_2017_6,224,261,312,178,353,148,322,236,295,160,298,128,211,308,,,,,,,,,,
BOHBU269,BOB_7_2017_2017_1,218,256,312,145,389,148,326,242,280,140,298,128,216,313,,,,,,,,,,
BOHBU270,BOB_7_2017_2017_1,218,256,312,145,389,148,326,242,280,140,298,128,216,318,,,,,,,,,,
BOHBU271,BOB_7_2017_2017_1,218,256,312,145,389,148,326,236,280,140,298,128,216,318,,,,,,,,,,
BOHBU272,BOB_7_2017_2017_1,218,256,312,145,383,148,326,242,280,140,298,128,216,313,,,,,,,,,,
BOHBU273,BOB_7_2017_2017_1,218,256,312,145,389,148,326,242,280,140,298,128,216,313,,,,,,,,,,
BOHBU274,BOB_7_2017_2017_1,218,256,312,145,389,148,326,236,280,140,298,128,216,318,,,,,,,,,,
BOHBU275,BOB_7_2017_2017_1,218,256,312,145,389,148,326,242,280,140,298,128,216,313,,,,,,,,,,
BOHBU276,BOB_7_2017_2017_1,218,256,312,145,383,148,326,242,280,140,298,128,216,308,,,,,,,,,,
BOHBU277,BOB_7_2017_2017_1,218,256,312,145,389,148,326,242,280,140,298,128,216,313,,,,,,,,,,
BOHBU278,BOB_7_2017_2017_1,218,256,312,145,389,148,326,242,280,140,298,128,216,313,,,,,,,,,,
BOHBU279,BOB_7_2017_2017_1,218,256,312,145,389,148,326,242,280,140,298,128,216,313,,,,,,,,,,
BOHBU280,BOB_7_2017_2017_1,218,256,312,145,389,148,326,242,280,140,298,128,216,313,,,,,,,,,,
BOHBU281,BOB_7_2017_2017_1,218,256,312,145,383,148,326,242,280,140,298,128,216,313,,,,,,,,,,
BOHBU282,BOB_7_2017_2017_1,218,261,312,145,389,148,326,242,295,140,292,128,216,313,,,,,,,,,,
BOHBU283,BOB_7_2017_2017_1,218,256,312,145,389,148,326,242,280,140,298,128,216,313,,,,,,,,,,
BOHBU284,BOB_7_2017_2017_1,218,256,312,145,389,148,326,242,280,140,298,128,216,318,,,,,,,,,,
BOHBU285,BOB_7_2017_2017_1,218,261,312,145,389,148,326,242,280,140,298,128,216,313,,,,,,,,,,
BOHBU286,BOB_7_2017_2017_1,218,256,312,145,383,148,326,242,280,140,298,128,216,308,,,,,,,,,,
HAN002,HAN_7_2017_2017_2,218,261,312,142,389,148,322,236,295,144,298,122,221,313,,,,,,,,,,
HAN003,HAN_7_2017_2017_2,218,261,312,142,389,148,322,236,295,144,298,122,221,313,,,,,,,,,,
HAN004,HAN_7_2017_2017_2,218,261,312,142,389,148,322,236,295,144,298,122,221,313,,,,,,,,,,
HAN005,HAN_7_2017_2017_2,218,261,312,142,389,148,322,236,295,144,298,122,221,313,,,,,,,,,,
HAN006,HAN_7_2017_2017_2,218,261,312,142,389,148,322,236,295,144,298,122,221,313,,,,,,,,,,
HAN007,HAN_7_2017_2017_,218,261,312,142,389,148,322,0,295,144,298,122,221,313,,,,,,,,,,
HAN008,HAN_7_2017_2017_mixed,218,261,312,178,356,148,326,236,280,144,295,122,211,308,,,,,,,,,,
SCHLIGR335,SCL_7_2017_2017_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR336,SCL_7_2017_2017_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR337,SCL_7_2017_2017_2,218,261,312,178,353,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR338,SCL_7_2017_2017_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR341,SCL_7_2017_2017_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR342,SCL_7_2017_2017_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
SCHLIGR343,SCL_7_2017_2017_,218,261,312,178,0,152,322,254,290,144,298,122,211,318,,,,,,,,,,
WSL068,WSL_7_2017_2017_6,224,261,312,178,353,148,322,236,295,160,298,128,211,308,,,,,,,,,,
WSL069,WSL_7_2017_2017_6,224,261,312,178,353,148,322,236,295,160,298,128,211,308,,,,,,,,,,
WSL070,WSL_7_2017_2017_6,224,261,312,178,353,148,322,236,295,160,298,128,211,308,,,,,,,,,,
WSL071,WSL_7_2017_2017_6,224,261,312,178,353,148,322,236,295,160,298,128,211,308,,,,,,,,,,
WSL072,WSL_7_2017_2017_6,224,261,312,178,353,148,322,236,295,160,298,128,211,308,,,,,,,,,,
WSL073,WSL_7_2017_2017_6,224,261,312,178,353,148,322,236,295,160,298,128,211,308,,,,,,,,,,
WSL074,WSL_7_2017_2017_6,224,261,312,178,353,148,322,236,295,160,298,128,211,308,,,,,,,,,,
WSL075,WSL_7_2017_2017_6,224,261,312,178,353,148,322,236,295,160,298,128,211,308,,,,,,,,,,
KON112,KON_7_2017_2017_,218,0,312,145,353,152,326,0,290,144,298,128,216,0,,,,,,,,,,
KON114,KON_7_2017_2017_,218,261,312,145,353,152,326,0,290,144,298,128,216,308,,,,,,,,,,
KON115,KON_7_2017_2017_,218,261,312,145,353,152,326,0,290,144,298,128,216,0,,,,,,,,,,
FREI156,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI157,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI158,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI159,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI160,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI161,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI162,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI163,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI164,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI165,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI166,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI167,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI168,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI169,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI170,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI171,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI172,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI173,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI174,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI175,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI176,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI177,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI178,FRE_7_2017_2017_,230,266,317,157,401,152,326,0,0,136,0,137,204,0,,,,,,,,,,
FREI179,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI180,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI181,FRE_7_2017_2017_,230,266,317,157,401,152,326,0,0,136,304,137,204,313,,,,,,,,,,
FREI182,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI183,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI184,FRE_7_2017_2017_,230,266,317,157,401,152,326,242,0,136,304,137,204,0,,,,,,,,,,
FREI185,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI186,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI187,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI188,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI189,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI190,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI191,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI192,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI193,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI194,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
FREI195,FRE_7_2017_2017_3,230,266,317,157,401,152,326,254,294,136,304,137,204,313,,,,,,,,,,
