"","Code","MLG","Site_1_abrev","truffle_year","Sampling_year","Sampling_date","clusterssign(q>0.5)"
"828","BOHBU72","MLG81","BOB",2014,2014,2014-07-07,"cluster1"
"829","BOHBU72","MLG81","BOB",2014,2014,2014-07-07,"cluster1"
"830","BOHBU74","MLG77","BOB",2014,2014,2014-07-07,"cluster1"
"831","UEBERL41","MLG395","UEB",2014,2014,2014-07-07,"cluster5"
"832","UEBERL42","MLG352","UEB",2014,2014,2014-07-07,"cluster5"
"833","UEBERL43","MLG395","UEB",2014,2014,2014-07-07,"cluster5"
"834","UEBERL44","MLG391","UEB",2014,2014,2014-07-07,"cluster5"
"835","UEBERL48","MLG383","UEB",2014,2014,2014-07-07,"cluster5"
"836","UEBERL50","MLG395","UEB",2014,2014,2014-07-07,"cluster5"
"837","BOHBU76","MLG101","BOB",2014,2014,2014-07-26,"cluster1"
"838","BOHBU77","MLG223","BOB",2014,2014,2014-07-26,"cluster4"
"839","BOHHAS43","MLG35","BOH",2014,2014,2014-07-26,"cluster1"
"840","SCHIF14","MLG21","SCS",2014,2014,2014-07-27,"cluster6"
"841","SCHIF14","MLG21","SCS",2014,2014,2014-07-27,"cluster6"
"842","SCHIF15","MLG21","SCS",2014,2014,2014-07-27,"cluster6"
"843","SCHIF15","MLG21","SCS",2014,2014,2014-07-27,"cluster6"
"844","SCHIF16","MLG21","SCS",2014,2014,2014-07-27,"cluster6"
"845","SCHIF16","MLG21","SCS",2014,2014,2014-07-27,"cluster6"
"846","SCHIF17","MLG21","SCS",2014,2014,2014-07-27,"cluster6"
"847","SCHIF17","MLG21","SCS",2014,2014,2014-07-27,"cluster6"
"848","SCHLIDR40","MLG83","SCD",2014,2014,2014-07-30,"mixed"
"849","SCHLIDR41","MLG83","SCD",2014,2014,2014-07-30,"mixed"
"850","SCHLIDR42","MLG253","SCD",2014,2014,2014-07-30,"cluster2"
"851","SCHLIDR42","MLG253","SCD",2014,2014,2014-07-30,"cluster2"
"852","SCHLIGR87","MLG297","SCL",2014,2014,2014-07-30,"cluster2"
"853","SCHLIGR88","MLG293","SCL",2014,2014,2014-07-30,"cluster2"
"854","SCHLIGR90","MLG297","SCL",2014,2014,2014-07-30,"cluster2"
"855","SCHLIGR91","MLG315","SCL",2014,2014,2014-07-30,"cluster2"
"856","SCHLIGR92","MLG297","SCL",2014,2014,2014-07-30,"cluster2"
"857","SCHLIGR93","MLG253","SCL",2014,2014,2014-07-30,"cluster2"
"858","SCHLIGR93","MLG253","SCL",2014,2014,2014-07-30,"cluster2"
"859","BUR75","MLG326","BUR",2014,2014,2014-08-16,"cluster3"
"860","UST37","MLG311","UST",2014,2014,2014-08-16,"cluster1"
"861","SCHIF18","MLG21","SCS",2014,2014,2014-08-17,"cluster6"
"862","SCHIF18","MLG21","SCS",2014,2014,2014-08-17,"cluster6"
"863","SCHIF19","MLG21","SCS",2014,2014,2014-08-17,"cluster6"
"864","SCHIF19","MLG21","SCS",2014,2014,2014-08-17,"cluster6"
"865","SCHLIGR97","MLG297","SCL",2014,2014,2014-08-17,"cluster2"
"866","SCHLIGR98","MLG300","SCL",2014,2014,2014-08-17,"cluster2"
"867","ALD62","MLG328","ALD",2014,2014,2014-08-18,"cluster6"
"868","ALD63","MLG362","ALD",2014,2014,2014-08-18,"cluster5"
"869","BOHBU78","MLG81","BOB",2014,2014,2014-08-18,"cluster1"
"870","BOHBU78","MLG81","BOB",2014,2014,2014-08-18,"cluster1"
"871","BOHBU79","MLG74","BOB",2014,2014,2014-08-18,"cluster1"
"872","BOHHAS45","MLG230","BOH",2014,2014,2014-08-18,"cluster1"
"873","BOHHAS46","MLG242","BOH",2014,2014,2014-08-18,"cluster1"
"874","UEBERL53","MLG389","UEB",2014,2014,2014-08-18,"cluster5"
"875","UEBERL54","MLG397","UEB",2014,2014,2014-08-18,"cluster5"
"876","UEBERL54","MLG397","UEB",2014,2014,2014-08-18,"cluster5"
"877","UEBERL55","MLG389","UEB",2014,2014,2014-08-18,"cluster5"
"878","BOHBU80","MLG68","BOB",2014,2014,2014-09-06,"cluster1"
"879","BOHBU81","MLG81","BOB",2014,2014,2014-09-06,"cluster1"
"880","BOHBU81","MLG81","BOB",2014,2014,2014-09-06,"cluster1"
"881","BUR76","MLG326","BUR",2014,2014,2014-09-06,"cluster3"
"882","UEBERL56","MLG390","UEB",2014,2014,2014-09-06,"cluster5"
"883","UEBERL57","MLG397","UEB",2014,2014,2014-09-06,"cluster5"
"884","UEBERL57","MLG397","UEB",2014,2014,2014-09-06,"cluster5"
"885","UEBERL58","MLG395","UEB",2014,2014,2014-09-06,"cluster5"
"886","UEBERL59","MLG395","UEB",2014,2014,2014-09-06,"cluster5"
"887","UST38","MLG14","UST",2014,2014,2014-09-06,"cluster6"
"888","UST39","MLG45","UST",2014,2014,2014-09-06,"mixed"
"889","UST40","MLG129","UST",2014,2014,2014-09-06,"cluster6"
"890","UST41","MLG369","UST",2014,2014,2014-09-06,"cluster4"
"891","FRIC56","MLG227","FRI",2014,2014,2014-09-14,"cluster2"
"892","SCHLIDR43","MLG253","SCD",2014,2014,2014-09-16,"cluster2"
"893","SCHLIDR43","MLG253","SCD",2014,2014,2014-09-16,"cluster2"
"894","SCHLIDR45","MLG254","SCD",2014,2014,2014-09-16,"cluster2"
"895","UEBERL61","MLG399","UEB",2014,2014,2014-09-26,"cluster5"
"896","UEBERL62","MLG395","UEB",2014,2014,2014-09-26,"cluster5"
"897","BOHBU117","MLG67","BOB",2014,2014,2014-09-27,"cluster1"
"898","BOHBU119","MLG374","BOB",2014,2014,2014-09-27,"cluster4"
"899","BOHBU121","MLG16","BOB",2014,2014,2014-09-27,"cluster1"
"900","BOHBU122","MLG78","BOB",2014,2014,2014-09-27,"cluster1"
"901","FRIC57","MLG227","FRI",2014,2014,2014-09-27,"cluster2"
"902","FRIC58","MLG15","FRI",2014,2014,2014-09-27,"cluster6"
"903","RIETH54","MLG348","RIE",2014,2014,2014-09-27,"cluster6"
"904","RIETH55","MLG350","RIE",2014,2014,2014-09-27,"cluster6"
"905","UST42","MLG18","UST",2014,2014,2014-09-27,"mixed"
"906","UST43","MLG311","UST",2014,2014,2014-09-27,"cluster1"
"907","KON8","MLG338","KON",2014,2014,2014-09-28,"cluster6"
"908","SCHIF20","MLG21","SCS",2014,2014,2014-09-28,"cluster6"
"909","SCHIF20","MLG21","SCS",2014,2014,2014-09-28,"cluster6"
"910","SCHIF21","MLG21","SCS",2014,2014,2014-09-28,"cluster6"
"911","SCHIF21","MLG21","SCS",2014,2014,2014-09-28,"cluster6"
"912","SCHIF22","MLG21","SCS",2014,2014,2014-09-28,"cluster6"
"913","SCHIF22","MLG21","SCS",2014,2014,2014-09-28,"cluster6"
"914","SCHLIDR46","MLG253","SCD",2014,2014,2014-09-28,"cluster2"
"915","SCHLIDR46","MLG253","SCD",2014,2014,2014-09-28,"cluster2"
"916","SCHLIGR102","MLG297","SCL",2014,2014,2014-09-28,"cluster2"
"917","SCHLIGR103","MLG288","SCL",2014,2014,2014-09-28,"cluster2"
"918","ALD64","MLG353","ALD",2014,2014,2014-09-29,"cluster5"
"919","BOHHAS47","MLG258","BOH",2014,2014,2014-09-29,"cluster1"
"920","BOHHAS48","MLG257","BOH",2014,2014,2014-09-29,"cluster1"
"921","BOHBU82","MLG67","BOB",2014,2014,2014-10-17,"cluster1"
"922","BOHBU83","MLG104","BOB",2014,2014,2014-10-17,"cluster1"
"923","ALD65","MLG363","ALD",2014,2014,2014-10-18,"cluster5"
"924","ALD66","MLG363","ALD",2014,2014,2014-10-18,"cluster5"
"925","KON10","MLG151","KON",2014,2014,2014-10-18,"cluster6"
"926","KON11","MLG170","KON",2014,2014,2014-10-18,"cluster6"
"927","KON12","MLG151","KON",2014,2014,2014-10-18,"cluster6"
"928","KON13","MLG151","KON",2014,2014,2014-10-18,"cluster6"
"929","KON9","MLG151","KON",2014,2014,2014-10-18,"cluster6"
"930","RIETH56","MLG350","RIE",2014,2014,2014-10-18,"cluster6"
"931","RIETH57","MLG201","RIE",2014,2014,2014-10-18,"cluster1"
"932","SCHLIGR106","MLG288","SCL",2014,2014,2014-10-18,"cluster2"
"933","UEBERL64","MLG389","UEB",2014,2014,2014-10-18,"cluster5"
"934","UEBERL66","MLG443","UEB",2014,2014,2014-10-18,"cluster5"
"935","FREI71","MLG355","FRE",2014,2014,2014-10-19,"cluster3"
"936","FREI72","MLG354","FRE",2014,2014,2014-10-19,"cluster3"
"937","NEUCH10","MLG274","NEU",2014,2014,2014-10-19,"cluster6"
"938","NEUCH8","MLG274","NEU",2014,2014,2014-10-19,"cluster6"
"939","BUR78","MLG141","BUR",2014,2014,2014-10-21,"cluster3"
"940","BUR79","MLG146","BUR",2014,2014,2014-10-21,"cluster3"
"941","SCHIF23","MLG21","SCS",2014,2014,2014-11-07,"cluster6"
"942","SCHIF23","MLG21","SCS",2014,2014,2014-11-07,"cluster6"
"943","UEBERL67","MLG397","UEB",2014,2014,2014-11-07,"cluster5"
"944","UEBERL67","MLG397","UEB",2014,2014,2014-11-07,"cluster5"
"945","UEBERL68","MLG397","UEB",2014,2014,2014-11-07,"cluster5"
"946","UEBERL68","MLG397","UEB",2014,2014,2014-11-07,"cluster5"
"947","UEBERL69","MLG446","UEB",2014,2014,2014-11-07,"cluster5"
"948","UEBERL71","MLG397","UEB",2014,2014,2014-11-07,"cluster5"
"949","UEBERL71","MLG397","UEB",2014,2014,2014-11-07,"cluster5"
"950","BOHBU85","MLG80","BOB",2014,2014,2014-11-08,"cluster1"
"951","BOHBU86","MLG81","BOB",2014,2014,2014-11-08,"cluster1"
"952","BOHBU86","MLG81","BOB",2014,2014,2014-11-08,"cluster1"
"953","BOHBU87","MLG77","BOB",2014,2014,2014-11-08,"cluster1"
"954","BOHBU88","MLG77","BOB",2014,2014,2014-11-08,"cluster1"
"955","BOHBU90","MLG165","BOB",2014,2014,2014-11-08,"mixed"
"956","BOHBU91","MLG30","BOB",2014,2014,2014-11-08,"cluster1"
"957","BUR80","MLG1","BUR",2014,2014,2014-11-09,"cluster3"
"958","BUR81","MLG87","BUR",2014,2014,2014-11-09,"cluster6"
"959","BUR82","MLG87","BUR",2014,2014,2014-11-09,"cluster6"
"960","NEUCH11","MLG273","NEU",2014,2014,2014-11-09,"cluster6"
"961","BOHHAS49","MLG230","BOH",2014,2014,2014-11-10,"cluster1"
"962","BOHHAS50","MLG257","BOH",2014,2014,2014-11-10,"cluster1"
"963","BOHHAS51","MLG257","BOH",2014,2014,2014-11-10,"cluster1"
"964","BOHHAS52","MLG257","BOH",2014,2014,2014-11-10,"cluster1"
"965","BOHHAS53","MLG114","BOH",2014,2014,2014-11-10,"cluster1"
"966","BOHBU92","MLG103","BOB",2014,2014,2014-11-29,"cluster4"
"967","BOHBU96","MLG90","BOB",2014,2014,2014-11-29,"cluster4"
"968","RIETH58","MLG286","RIE",2014,2014,2014-11-29,"cluster4"
"969","RIETH59","MLG11","RIE",2014,2014,2014-11-29,"cluster1"
"970","KON14","MLG338","KON",2014,2014,2014-11-30,"cluster6"
"971","KON15","MLG339","KON",2014,2014,2014-11-30,"cluster6"
"972","KON16","MLG151","KON",2014,2014,2014-11-30,"cluster6"
"973","KON17","MLG176","KON",2014,2014,2014-11-30,"cluster6"
"974","FREI74","MLG354","FRE",2014,2014,2014-12-01,"cluster3"
"975","FREI75","MLG354","FRE",2014,2014,2014-12-01,"cluster3"
"976","BUR83","MLG144","BUR",2014,2014,2014-12-20,"cluster3"
"977","KON18","MLG340","KON",2014,2014,2014-12-20,"cluster6"
"978","KON19","MLG341","KON",2014,2014,2014-12-20,"cluster6"
"979","RIETH60","MLG333","RIE",2014,2014,2014-12-20,"cluster1"
"980","RIETH61","MLG310","RIE",2014,2014,2014-12-20,"cluster1"
"981","UEBERL74","MLG395","UEB",2014,2014,2014-12-20,"cluster5"
"982","UEBERL75","MLG392","UEB",2014,2014,2014-12-20,"cluster5"
"983","UEBERL76","MLG395","UEB",2014,2014,2014-12-20,"cluster5"
"984","UEBERL77","MLG439","UEB",2014,2014,2014-12-20,"cluster5"
"985","UEBERL77","MLG439","UEB",2014,2014,2014-12-20,"cluster5"
"986","SCHIF24","MLG26","SCS",2014,2014,2014-12-21,"cluster6"
"987","SCHIF25","MLG252","SCS",2014,2014,2014-12-21,"cluster4"
"988","BOHBU97","MLG82","BOB",2014,2014,2014-12-22,"cluster1"
"989","BOHBU99","MLG231","BOB",2014,2014,2014-12-22,"cluster4"
"990","ALD67","MLG359","ALD",2014,2015,2015-01-10,"cluster5"
"991","BOHBU100","MLG420","BOB",2014,2015,2015-01-10,"cluster4"
"992","BOHBU102","MLG82","BOB",2014,2015,2015-01-10,"cluster1"
"993","KON20","MLG338","KON",2014,2015,2015-01-10,"cluster6"
"994","KON21","MLG172","KON",2014,2015,2015-01-10,"cluster6"
"995","RIETH62","MLG330","RIE",2014,2015,2015-01-10,"cluster6"
"996","UEBERL78","MLG395","UEB",2014,2015,2015-01-11,"cluster5"
"997","UEBERL79","MLG397","UEB",2014,2015,2015-01-11,"cluster5"
"998","UEBERL79","MLG397","UEB",2014,2015,2015-01-11,"cluster5"
"999","UEBERL81","MLG397","UEB",2014,2015,2015-01-11,"cluster5"
"1000","UEBERL81","MLG397","UEB",2014,2015,2015-01-11,"cluster5"
"1001","UEBERL82","MLG388","UEB",2014,2015,2015-01-11,"cluster5"
"1002","FRIC60","MLG357","FRI",2014,2015,2015-01-21,"cluster3"
"1003","RIETH64","MLG309","RIE",2014,2015,2015-01-31,"cluster1"
"1004","RIETH65","MLG131","RIE",2014,2015,2015-02-20,"mixed"
"1005","UEBERL83","MLG396","UEB",2014,2015,2015-02-22,"cluster5"
"1006","UEBERL84","MLG395","UEB",2014,2015,2015-02-22,"cluster5"
"1007","BOHBU103","MLG434","BOB",2014,2015,2015-03-13,"cluster5"
"1008","BOHBU104","MLG422","BOB",2014,2015,2015-03-13,"cluster4"
"1009","BOHBU105","MLG81","BOB",2014,2015,2015-03-13,"cluster1"
"1010","BOHBU105","MLG81","BOB",2014,2015,2015-03-13,"cluster1"
"1011","UEBERL85","MLG395","UEB",2014,2015,2015-03-14,"cluster5"
"1012","UEBERL87","MLG134","UEB",2014,2015,2015-03-14,"cluster5"
"1013","UEBERL88","MLG397","UEB",2014,2015,2015-03-14,"cluster5"
"1014","UEBERL88","MLG397","UEB",2014,2015,2015-03-14,"cluster5"
"1015","UEBERL89","MLG395","UEB",2014,2015,2015-03-14,"cluster5"
"1016","FREI77","MLG354","FRE",2014,2015,2015-03-15,"cluster3"
"1017","UEBERL91","MLG395","UEB",2014,2015,2015-03-31,"cluster5"
"1018","UEBERL92","MLG389","UEB",2014,2015,2015-03-31,"cluster5"
"1019","UEBERL93","MLG397","UEB",2015,2015,2015-05-17,"cluster5"
"1020","UEBERL93","MLG397","UEB",2015,2015,2015-05-17,"cluster5"
"1021","BOHBU107","MLG189","BOB",2015,2015,2015-06-20,"cluster1"
"1022","SCHLIDR49","MLG253","SCD",2015,2015,2015-07-18,"cluster2"
"1023","SCHLIDR49","MLG253","SCD",2015,2015,2015-07-18,"cluster2"
"1024","SCHLIDR50","MLG71","SCD",2015,2015,2015-07-18,"cluster2"
"1025","SCHLIDR51","MLG253","SCD",2015,2015,2015-07-18,"cluster2"
"1026","SCHLIDR51","MLG253","SCD",2015,2015,2015-07-18,"cluster2"
"1027","SCHLIGR109","MLG312","SCL",2015,2015,2015-07-18,"cluster2"
"1028","FREI78","MLG354","FRE",2015,2015,2015-08-09,"cluster3"
"1029","BOHBU108","MLG198","BOB",2015,2015,2015-08-10,"cluster1"
"1030","SCHLIDR52","MLG253","SCD",2015,2015,2015-08-10,"cluster2"
"1031","SCHLIDR52","MLG253","SCD",2015,2015,2015-08-10,"cluster2"
"1032","SCHLIDR53","MLG250","SCD",2015,2015,2015-08-10,"cluster2"
"1033","BOHBU124","MLG28","BOB",2015,2015,2015-08-30,"cluster1"
"1034","BOHBU125","MLG54","BOB",2015,2015,2015-08-30,"mixed"
"1035","BOHBU126","MLG68","BOB",2015,2015,2015-08-30,"cluster1"
"1036","BOHBU127","MLG195","BOB",2015,2015,2015-08-30,"cluster1"
"1037","BOHBU128","MLG29","BOB",2015,2015,2015-08-30,"cluster1"
"1038","BOHBU131","MLG382","BOB",2015,2015,2015-08-30,"cluster4"
"1039","BOHBU132","MLG76","BOB",2015,2015,2015-08-30,"cluster1"
"1040","BOHBU133","MLG197","BOB",2015,2015,2015-08-30,"cluster1"
"1041","UEBERL100","MLG395","UEB",2015,2015,2015-08-30,"cluster5"
"1042","UEBERL102","MLG397","UEB",2015,2015,2015-08-30,"cluster5"
"1043","UEBERL102","MLG397","UEB",2015,2015,2015-08-30,"cluster5"
"1044","UEBERL98","MLG395","UEB",2015,2015,2015-08-30,"cluster5"
"1045","UEBERL99","MLG400","UEB",2015,2015,2015-08-30,"cluster5"
"1046","UEBERL99","MLG400","UEB",2015,2015,2015-08-30,"cluster5"
"1047","FREI82","MLG354","FRE",2015,2015,2015-09-01,"cluster3"
"1048","FREI83","MLG354","FRE",2015,2015,2015-09-01,"cluster3"
"1049","SCHLIDR59","MLG253","SCD",2015,2015,2015-09-01,"cluster2"
"1050","SCHLIDR59","MLG253","SCD",2015,2015,2015-09-01,"cluster2"
"1051","UEBERL103","MLG395","UEB",2015,2015,2015-09-09,"cluster5"
"1052","UEBERL104","MLG397","UEB",2015,2015,2015-09-09,"cluster5"
"1053","UEBERL104","MLG397","UEB",2015,2015,2015-09-09,"cluster5"
"1054","UEBERL105","MLG394","UEB",2015,2015,2015-09-09,"cluster5"
"1055","UEBERL107","MLG397","UEB",2015,2015,2015-09-09,"cluster5"
"1056","UEBERL107","MLG397","UEB",2015,2015,2015-09-09,"cluster5"
"1057","UEBERL108","MLG397","UEB",2015,2015,2015-09-09,"cluster5"
"1058","UEBERL108","MLG397","UEB",2015,2015,2015-09-09,"cluster5"
"1059","UEBERL109","MLG397","UEB",2015,2015,2015-09-09,"cluster5"
"1060","UEBERL109","MLG397","UEB",2015,2015,2015-09-09,"cluster5"
"1061","UEBERL110","MLG398","UEB",2015,2015,2015-09-09,"cluster5"
"1062","UEBERL111","MLG397","UEB",2015,2015,2015-09-09,"cluster5"
"1063","UEBERL111","MLG397","UEB",2015,2015,2015-09-09,"cluster5"
"1064","UEBERL112","MLG397","UEB",2015,2015,2015-09-09,"cluster5"
"1065","UEBERL112","MLG397","UEB",2015,2015,2015-09-09,"cluster5"
"1066","UEBERL115","MLG396","UEB",2015,2015,2015-09-09,"cluster5"
"1067","BUR85","MLG324","BUR",2015,2015,2015-09-19,"cluster3"
"1068","SCHLIDR61","MLG254","SCD",2015,2015,2015-09-19,"cluster2"
"1069","SCHLIDR62","MLG253","SCD",2015,2015,2015-09-19,"cluster2"
"1070","SCHLIDR62","MLG253","SCD",2015,2015,2015-09-19,"cluster2"
"1071","BUR86","MLG326","BUR",2015,2015,2015-09-28,"cluster3"
"1072","BUR87","MLG326","BUR",2015,2015,2015-09-28,"cluster3"
"1073","BUR88","MLG326","BUR",2015,2015,2015-09-28,"cluster3"
"1074","NEUCH12","MLG270","NEU",2015,2015,2015-10-10,"mixed"
"1075","BOHBU112","MLG76","BOB",2015,2015,2015-10-11,"cluster1"
"1076","BUR90","MLG145","BUR",2015,2015,2015-11-01,"cluster3"
"1077","BUR91","MLG147","BUR",2015,2015,2015-11-01,"cluster3"
"1078","SCHLIDR67","MLG42","SCD",2015,2015,2015-11-01,"cluster4"
"1079","SCHLIDR68","MLG209","SCD",2015,2015,2015-11-01,"cluster2"
"1080","SCHLIDR69","MLG43","SCD",2015,2015,2015-11-01,"mixed"
"1081","SCHLIDR70","MLG251","SCD",2015,2015,2015-11-01,"cluster2"
"1082","SCHLIDR71","MLG41","SCD",2015,2015,2015-11-01,"cluster4"
"1083","SCHLIDR72","MLG245","SCD",2015,2015,2015-11-01,"cluster2"
"1084","SCHLIDR73","MLG253","SCD",2015,2015,2015-11-01,"cluster2"
"1085","SCHLIDR73","MLG253","SCD",2015,2015,2015-11-01,"cluster2"
"1086","SCHLIDR74","MLG84","SCD",2015,2015,2015-11-01,"cluster2"
"1087","FREI80","MLG354","FRE",2015,2015,2015-11-07,"cluster3"
"1088","ALD70","MLG363","ALD",2015,2015,2015-12-12,"cluster5"
"1089","ALD71","MLG363","ALD",2015,2015,2015-12-12,"cluster5"
"1090","RIETH67","MLG262","RIE",2015,2015,2015-12-12,"cluster1"
"1091","FREI81","MLG354","FRE",2015,2015,2015-12-13,"cluster3"
"1092","BOHBU113","MLG77","BOB",2015,2016,2016-01-21,"cluster1"
"1093","SCHIF28","MLG21","SCS",2015,2016,2016-01-22,"cluster6"
"1094","SCHIF28","MLG21","SCS",2015,2016,2016-01-22,"cluster6"
"1095","BRU002","MLG449","BRU",2016,2016,2016-06-16,"cluster3"
"1096","BRU002","MLG449","BRU",2016,2016,2016-06-16,"cluster3"
"1097","LIM004","MLG208","LIM",2016,2016,2016-07-08,"cluster1"
"1098","LIM004","MLG208","LIM",2016,2016,2016-07-08,"cluster1"
"1099","LIM005","MLG156","LIM",2016,2016,2016-07-08,"cluster6"
"1100","LIM005","MLG156","LIM",2016,2016,2016-07-08,"cluster6"
"1101","LIM006","MLG156","LIM",2016,2016,2016-07-08,"cluster6"
"1102","LIM006","MLG156","LIM",2016,2016,2016-07-08,"cluster6"
"1103","LIM007","MLG156","LIM",2016,2016,2016-07-08,"cluster6"
"1104","LIM007","MLG156","LIM",2016,2016,2016-07-08,"cluster6"
"1105","LIM009","MLG156","LIM",2016,2016,2016-07-08,"cluster6"
"1106","LIM009","MLG156","LIM",2016,2016,2016-07-08,"cluster6"
"1107","BRU006","MLG449","BRU",2016,2016,2016-07-10,"cluster3"
"1108","BRU006","MLG449","BRU",2016,2016,2016-07-10,"cluster3"
"1109","BRU007","MLG449","BRU",2016,2016,2016-07-10,"cluster3"
"1110","BRU007","MLG449","BRU",2016,2016,2016-07-10,"cluster3"
"1111","BRU008","MLG449","BRU",2016,2016,2016-07-10,"cluster3"
"1112","BRU008","MLG449","BRU",2016,2016,2016-07-10,"cluster3"
"1113","BRU009","MLG449","BRU",2016,2016,2016-07-10,"cluster3"
"1114","BRU009","MLG449","BRU",2016,2016,2016-07-10,"cluster3"
"1115","BRU010","MLG449","BRU",2016,2016,2016-07-10,"cluster3"
"1116","BRU010","MLG449","BRU",2016,2016,2016-07-10,"cluster3"
"1117","BRU012","MLG449","BRU",2016,2016,2016-07-10,"cluster3"
"1118","BRU012","MLG449","BRU",2016,2016,2016-07-10,"cluster3"
"1119","LIM011","MLG416","LIM",2016,2016,2016-07-10,"mixed"
"1120","LIM012","MLG416","LIM",2016,2016,2016-07-10,"mixed"
"1121","LIM013","MLG208","LIM",2016,2016,2016-07-10,"cluster1"
"1122","LIM013","MLG208","LIM",2016,2016,2016-07-10,"cluster1"
"1123","LIM014","MLG156","LIM",2016,2016,2016-07-10,"cluster6"
"1124","LIM014","MLG156","LIM",2016,2016,2016-07-10,"cluster6"
"1125","LIM015","MLG156","LIM",2016,2016,2016-07-10,"cluster6"
"1126","LIM015","MLG156","LIM",2016,2016,2016-07-10,"cluster6"
"1127","LIM016","MLG156","LIM",2016,2016,2016-07-10,"cluster6"
"1128","LIM016","MLG156","LIM",2016,2016,2016-07-10,"cluster6"
"1129","LIM017","MLG156","LIM",2016,2016,2016-07-10,"cluster6"
"1130","LIM017","MLG156","LIM",2016,2016,2016-07-10,"cluster6"
"1131","BOHBU176","MLG81","BOB",2016,2016,2016-07-17,"cluster1"
"1132","BOHBU176","MLG81","BOB",2016,2016,2016-07-17,"cluster1"
"1133","BRU013","MLG449","BRU",2016,2016,2016-07-30,"cluster3"
"1134","BRU013","MLG449","BRU",2016,2016,2016-07-30,"cluster3"
"1135","BRU014","MLG449","BRU",2016,2016,2016-07-30,"cluster3"
"1136","BRU014","MLG449","BRU",2016,2016,2016-07-30,"cluster3"
"1137","BRU016","MLG449","BRU",2016,2016,2016-07-30,"cluster3"
"1138","BRU016","MLG449","BRU",2016,2016,2016-07-30,"cluster3"
"1139","BRU017","MLG449","BRU",2016,2016,2016-07-30,"cluster3"
"1140","BRU017","MLG449","BRU",2016,2016,2016-07-30,"cluster3"
"1141","BRU018","MLG224","BRU",2016,2016,2016-07-30,"cluster2"
"1142","BRU019","MLG449","BRU",2016,2016,2016-07-31,"cluster3"
"1143","BRU019","MLG449","BRU",2016,2016,2016-07-31,"cluster3"
"1144","BRU020","MLG449","BRU",2016,2016,2016-07-31,"cluster3"
"1145","BRU020","MLG449","BRU",2016,2016,2016-07-31,"cluster3"
"1146","BRU023","MLG449","BRU",2016,2016,2016-07-31,"cluster3"
"1147","BRU023","MLG449","BRU",2016,2016,2016-07-31,"cluster3"
"1148","FREI100","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1149","FREI102","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1150","FREI103","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1151","FREI104","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1152","FREI105","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1153","FREI106","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1154","FREI107","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1155","FREI108","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1156","FREI109","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1157","FREI110","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1158","FREI111","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1159","FREI112","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1160","FREI113","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1161","FREI114","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1162","FREI86","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1163","FREI87","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1164","FREI88","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1165","FREI90","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1166","FREI93","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1167","FREI94","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1168","FREI95","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1169","FREI96","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1170","FREI97","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1171","FREI98","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1172","FREI99","MLG354","FRE",2016,2016,2016-07-31,"cluster3"
"1173","LIM018","MLG156","LIM",2016,2016,2016-07-31,"cluster6"
"1174","LIM018","MLG156","LIM",2016,2016,2016-07-31,"cluster6"
"1175","SCHLIDR76","MLG283","SCD",2016,2016,2016-08-03,"cluster2"
"1176","SCHLIGR234","MLG297","SCL",2016,2016,2016-08-03,"cluster2"
"1177","WSL002","MLG346","WSL",2016,2016,2016-08-04,"cluster6"
"1178","WSL002","MLG346","WSL",2016,2016,2016-08-04,"cluster6"
"1179","WSL003","MLG346","WSL",2016,2016,2016-08-04,"cluster6"
"1180","WSL003","MLG346","WSL",2016,2016,2016-08-04,"cluster6"
"1181","WSL004","MLG346","WSL",2016,2016,2016-08-04,"cluster6"
"1182","WSL004","MLG346","WSL",2016,2016,2016-08-04,"cluster6"
"1183","WSL005","MLG346","WSL",2016,2016,2016-08-04,"cluster6"
"1184","WSL005","MLG346","WSL",2016,2016,2016-08-04,"cluster6"
"1185","WSL006","MLG346","WSL",2016,2016,2016-08-04,"cluster6"
"1186","WSL006","MLG346","WSL",2016,2016,2016-08-04,"cluster6"
