Sample,MLG,PSex,aest06_1,aest07_1,aest15_1,aest26_1,aest28_1,aest35_1,aest36_1,aest01_1,aest10_1,aest18_1,aest24_1,aest25_1,aest29_1,aest31_1
KON308,MLG57,0,218,256,312,145,359,148,326,236,290,144,295,128,216,318
KON309,MLG57,0,218,256,312,145,359,148,326,236,290,144,295,128,216,318
KON310,MLG57,0,218,256,312,145,359,148,326,236,290,144,295,128,216,318
KON313,MLG57,0,218,256,312,145,359,148,326,236,290,144,295,128,216,318
SCHLIDR10,MLG58,-,218,256,312,145,359,148,326,236,290,160,298,122,211,308
BOHBU41,MLG59,-,218,256,312,145,359,148,326,242,280,140,298,128,216,308
BOHBU151,MLG60,-,218,256,312,145,359,148,326,242,280,140,298,128,216,318
SCHLIDR11,MLG61,-,218,256,312,145,359,148,326,242,290,160,298,122,211,308
BOHBU347,MLG62,-,218,256,312,145,383,148,322,242,280,140,298,128,216,313
BOHBU328,MLG63,1.47E-06,218,256,312,145,383,148,326,236,280,140,298,128,216,313
BOHBU527,MLG63,1.47E-06,218,256,312,145,383,148,326,236,280,140,298,128,216,313
BOHBU67,MLG64,-,218,256,312,145,383,148,326,236,280,140,298,128,216,318
BOHBU358,MLG65,4.25E-08,218,256,312,145,383,148,326,236,295,140,292,128,216,308
BOHBU541,MLG65,4.25E-08,218,256,312,145,383,148,326,236,295,140,292,128,216,308
BOHHAS41,MLG66,-,218,256,312,145,383,148,326,236,295,144,298,128,216,318
BOHBU3,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU15,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU52,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU56,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU147,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU117,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU82,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU265,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU266,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU276,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU286,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU287,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU288,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU297,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU308,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU319,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU323,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU324,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU325,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU345,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU350,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU374,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU428,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU444,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU512,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU522,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU536,MLG67,0,218,256,312,145,383,148,326,242,280,140,298,128,216,308
BOHBU4,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU22,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU29,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU31,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU43,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU45,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU149,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU80,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU126,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU181,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU192,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU200,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU203,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU204,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU237,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU272,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU281,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU290,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU306,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU334,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU342,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU387,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU406,MLG68,6.44E-15,218,256,312,145,383,148,326,242,280,140,298,128,216,313
BOHBU198,MLG69,-,218,256,312,145,383,148,326,242,295,140,292,128,216,313
BOHBU179,MLG70,6.16E-11,218,256,312,145,383,148,326,254,280,140,298,128,216,313
BOHBU247,MLG70,6.16E-11,218,256,312,145,383,148,326,254,280,140,298,128,216,313
BOHBU311,MLG70,6.16E-11,218,256,312,145,383,148,326,254,280,140,298,128,216,313
SCHLIDR50,MLG71,-,218,256,312,145,386,148,322,254,295,144,298,122,211,308
SCHLIDR7,MLG72,-,218,256,312,145,389,148,322,254,295,160,298,122,211,308
BOHBU414,MLG73,1.91E-08,218,256,312,145,389,148,326,236,280,140,292,128,216,313
BOHBU430,MLG73,1.91E-08,218,256,312,145,389,148,326,236,280,140,292,128,216,313
BOHBU79,MLG74,-,218,256,312,145,389,148,326,236,280,140,298,122,216,313
BOHBU28,MLG75,-,218,256,312,145,389,148,326,236,280,140,298,128,216,308
BOHBU10,MLG76,4.16E-14,218,256,312,145,389,148,326,236,280,140,298,128,216,313
BOHBU53,MLG76,4.16E-14,218,256,312,145,389,148,326,236,280,140,298,128,216,313
BOHBU142,MLG76,4.16E-14,218,256,312,145,389,148,326,236,280,140,298,128,216,313
BOHBU153,MLG76,4.16E-14,218,256,312,145,389,148,326,236,280,140,298,128,216,313
BOHBU132,MLG76,4.16E-14,218,256,312,145,389,148,326,236,280,140,298,128,216,313
BOHBU112,MLG76,4.16E-14,218,256,312,145,389,148,326,236,280,140,298,128,216,313
BOHBU240,MLG76,4.16E-14,218,256,312,145,389,148,326,236,280,140,298,128,216,313
BOHBU302,MLG76,4.16E-14,218,256,312,145,389,148,326,236,280,140,298,128,216,313
BOHBU330,MLG76,4.16E-14,218,256,312,145,389,148,326,236,280,140,298,128,216,313
BOHBU355,MLG76,4.16E-14,218,256,312,145,389,148,326,236,280,140,298,128,216,313
BOHBU393,MLG76,4.16E-14,218,256,312,145,389,148,326,236,280,140,298,128,216,313
BOHBU466,MLG76,4.16E-14,218,256,312,145,389,148,326,236,280,140,298,128,216,313
BOHBU467,MLG76,4.16E-14,218,256,312,145,389,148,326,236,280,140,298,128,216,313
BOHBU535,MLG76,4.16E-14,218,256,312,145,389,148,326,236,280,140,298,128,216,313
BOHBU542,MLG76,4.16E-14,218,256,312,145,389,148,326,236,280,140,298,128,216,313
BOHBU55,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU136,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU154,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU155,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU161,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU169,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU74,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU87,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU88,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU113,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU185,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU188,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU194,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU195,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU196,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU197,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU210,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU271,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU274,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU292,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU301,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU303,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU305,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU315,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU321,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU326,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU327,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU329,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU336,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU338,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU344,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU353,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU366,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU368,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU372,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU379,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU381,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU391,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU421,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU425,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU435,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU463,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU472,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU510,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU521,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU528,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU533,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU546,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU547,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU548,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU549,MLG77,1.08E-13,218,256,312,145,389,148,326,236,280,140,298,128,216,318
BOHBU122,MLG78,-,218,256,312,145,389,148,326,236,295,140,298,128,216,313
BOHBU145,MLG79,5.13E-12,218,256,312,145,389,148,326,236,295,140,298,128,216,318
BOHBU157,MLG79,5.13E-12,218,256,312,145,389,148,326,236,295,140,298,128,216,318
BOHBU189,MLG79,5.13E-12,218,256,312,145,389,148,326,236,295,140,298,128,216,318
BOHBU550,MLG79,5.13E-12,218,256,312,145,389,148,326,236,295,140,298,128,216,318
BOHBU85,MLG80,-,218,256,312,145,389,148,326,242,280,140,298,122,216,313
BOHHAS1,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU1,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU2,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU7,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU11,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU12,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU13,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU17,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU18,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU19,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU23,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU24,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU25,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU32,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU33,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU34,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU115,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU49,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU143,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU152,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU158,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU163,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU164,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU167,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU168,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU72,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU78,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU81,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU86,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU105,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU176,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU178,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU186,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU187,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU191,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU202,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU214,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU219,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU234,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU242,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU267,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU268,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU269,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU273,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU275,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU277,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU278,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU279,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU280,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU283,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU289,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU291,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU293,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU298,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU316,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU318,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU320,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU331,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU333,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU335,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU337,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU339,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU349,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU375,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU383,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU388,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU395,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU401,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU407,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU412,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU413,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU433,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU439,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU441,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU442,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU474,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU475,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU477,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU504,MLG81,0,218,256,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU16,MLG82,1.68E-14,218,256,312,145,389,148,326,242,280,140,298,128,216,318
BOHBU21,MLG82,1.68E-14,218,256,312,145,389,148,326,242,280,140,298,128,216,318
BOHBU146,MLG82,1.68E-14,218,256,312,145,389,148,326,242,280,140,298,128,216,318
BOHBU159,MLG82,1.68E-14,218,256,312,145,389,148,326,242,280,140,298,128,216,318
BOHBU165,MLG82,1.68E-14,218,256,312,145,389,148,326,242,280,140,298,128,216,318
BOHBU170,MLG82,1.68E-14,218,256,312,145,389,148,326,242,280,140,298,128,216,318
BOHBU171,MLG82,1.68E-14,218,256,312,145,389,148,326,242,280,140,298,128,216,318
BOHBU97,MLG82,1.68E-14,218,256,312,145,389,148,326,242,280,140,298,128,216,318
BOHBU102,MLG82,1.68E-14,218,256,312,145,389,148,326,242,280,140,298,128,216,318
BOHBU270,MLG82,1.68E-14,218,256,312,145,389,148,326,242,280,140,298,128,216,318
BOHBU284,MLG82,1.68E-14,218,256,312,145,389,148,326,242,280,140,298,128,216,318
BOHBU322,MLG82,1.68E-14,218,256,312,145,389,148,326,242,280,140,298,128,216,318
BOHBU348,MLG82,1.68E-14,218,256,312,145,389,148,326,242,280,140,298,128,216,318
BOHBU351,MLG82,1.68E-14,218,256,312,145,389,148,326,242,280,140,298,128,216,318
BOHBU352,MLG82,1.68E-14,218,256,312,145,389,148,326,242,280,140,298,128,216,318
BOHBU378,MLG82,1.68E-14,218,256,312,145,389,148,326,242,280,140,298,128,216,318
BOHBU436,MLG82,1.68E-14,218,256,312,145,389,148,326,242,280,140,298,128,216,318
BOHBU448,MLG82,1.68E-14,218,256,312,145,389,148,326,242,280,140,298,128,216,318
BOHBU460,MLG82,1.68E-14,218,256,312,145,389,148,326,242,280,140,298,128,216,318
SCHLIDR16,MLG83,6.83E-10,218,256,312,145,389,148,326,242,290,160,298,122,211,308
SCHLIDR40,MLG83,6.83E-10,218,256,312,145,389,148,326,242,290,160,298,122,211,308
SCHLIDR41,MLG83,6.83E-10,218,256,312,145,389,148,326,242,290,160,298,122,211,308
SCHLIDR20,MLG84,4.62E-07,218,256,312,145,389,148,326,254,290,160,298,122,211,308
SCHLIDR74,MLG84,4.62E-07,218,256,312,145,389,148,326,254,290,160,298,122,211,308
BOHBU451,MLG85,1.05E-07,218,256,312,145,392,148,326,236,280,140,298,128,216,318
BOHBU503,MLG85,1.05E-07,218,256,312,145,392,148,326,236,280,140,298,128,216,318
BOHBU14,MLG86,-,218,256,312,145,392,148,326,242,280,140,298,128,216,313
BUR81,MLG87,2.67E-12,218,256,312,148,410,148,326,242,290,144,298,128,216,318
BUR82,MLG87,2.67E-12,218,256,312,148,410,148,326,242,290,144,298,128,216,318
WSL241,MLG88,2.88E-11,218,256,312,157,335,152,326,242,290,160,298,128,211,308
WSL283,MLG88,2.88E-11,218,256,312,157,335,152,326,242,290,160,298,128,211,308
BOHBU545,MLG89,-,218,256,312,157,338,148,326,242,280,160,298,122,211,318
BOHBU96,MLG90,-,218,256,312,157,338,148,326,242,280,160,298,128,211,308
FREIBRUM3,MLG91,1.26E-13,218,256,312,157,356,148,322,254,295,160,295,122,216,308
FREI54,MLG91,1.26E-13,218,256,312,157,356,148,322,254,295,160,295,122,216,308
FREI55,MLG91,1.26E-13,218,256,312,157,356,148,322,254,295,160,295,122,216,308
BOHBU141,MLG92,-,218,256,312,157,356,148,326,242,280,160,301,122,216,308
BOHBU5,MLG93,-,218,256,312,157,356,148,326,242,280,164,298,122,211,313
BOHBU60,MLG94,-,218,256,312,157,356,148,326,242,280,164,301,128,216,308
BOHHAS12,MLG95,-,218,256,312,157,356,148,326,242,295,160,298,128,216,308
LIM102,MLG96,-,218,256,312,157,356,152,326,236,295,160,292,128,216,308
SCHLIDR19,MLG97,-,218,256,312,157,359,148,322,242,290,160,298,122,211,308
SCHLIDR6,MLG98,-,218,256,312,157,359,148,322,254,295,144,298,122,211,313
SCHLI7,MLG99,7.12E-14,218,256,312,157,359,152,322,254,290,144,298,122,211,318
SCHLI8,MLG99,7.12E-14,218,256,312,157,359,152,322,254,290,144,298,122,211,318
SCHLI10,MLG99,7.12E-14,218,256,312,157,359,152,322,254,290,144,298,122,211,318
SCHLI87,MLG99,7.12E-14,218,256,312,157,359,152,322,254,290,144,298,122,211,318
SCHLI88,MLG99,7.12E-14,218,256,312,157,359,152,322,254,290,144,298,122,211,318
SCHLI9,MLG100,8.96E-09,218,256,312,157,359,152,326,254,290,144,298,122,211,318
