"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60"
"UEB_2015",2,1,1,1,1,2,2,2,3,1,1,1,2,3,1.64285714285714,0.0713305898491086,0,0,0,0,0.0713305898491086,0.137174211248285,0.137174211248285,0.203017832647462,0,0,0,0.493827160493827,0.203017832647462,0.0940623162845385,0.0740740740740743,0,0,0,0,0.0740740740740743,0.142450142450142,0.142450142450142,0.210826210826211,0,0,0,0.512820512820513,0.210826210826211,0.0976800976800977,0.447484611678694,NA,NA,NA,NA,0.447484611678694,0.52609076373247,0.52609076373247,0.488663268882013,NA,NA,NA,0.9877922222672,0.488663268882013,0.558895644407651
"FRI_2015",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FRE_2015",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCD_2015",1,2,1,3,3,2,2,4,2,2,1,1,1,2,1.92857142857143,0,0.4296875,0,0.4765625,0.2265625,0.1171875,0.4296875,0.484375,0.375,0.375,0,0,0,0.3046875,0.229910714285714,0,0.458333333333333,0,0.508333333333333,0.241666666666667,0.125,0.458333333333333,0.516666666666667,0.4,0.4,0,0,0,0.325,0.245238095238095,NA,0.87510988474381,NA,0.702214795159041,0.496919400597971,0.503997010718435,0.87510988474381,0.624434357985336,0.794949052073454,0.794949052073454,NA,NA,NA,0.706498281313375,0.708242413267632
"SCL_2015",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BUR_2015",1,2,1,1,2,1,2,2,1,1,1,2,1,3,1.5,0,0.444444444444444,0,0,0.444444444444444,0,0.444444444444444,0.444444444444444,0,0,0,0.444444444444444,0,0.5,0.194444444444444,0,0.533333333333333,0,0,0.533333333333333,0,0.533333333333333,0.533333333333333,0,0,0,0.533333333333333,0,0.6,0.233333333333333,NA,0.898996026681149,NA,NA,0.898996026681149,NA,0.898996026681149,0.898996026681149,NA,NA,NA,0.898996026681149,NA,0.724059704198338,0.869839972934014
"NEU_2015",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BOB_2016",3,2,1,3,4,1,2,3,2,3,3,2,2,3,2.42857142857143,0.405838376646493,0.405838376646493,0,0.502669989320043,0.625133499466002,0,0.170879316482734,0.48059807760769,0.200783196867212,0.391598433606266,0.17372730509078,0.459950160199359,0.405838376646493,0.635101459594162,0.346996897726695,0.413642960812772,0.413642960812772,0,0.51233671988389,0.637155297532656,0,0.174165457184325,0.489840348330914,0.204644412191582,0.399129172714078,0.177068214804064,0.468795355587808,0.413642960812772,0.647314949201742,0.35366991499067,0.693350756142551,0.838657231732713,NA,0.771833413986199,0.823182025923224,NA,0.561894132131891,0.763569078604891,0.593110013199128,0.648246749720723,0.485732396389341,0.925316072209956,0.838657231732713,0.933584999445646,0.739761175101581
"SCS_2016",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRU_2016",3,4,3,3,4,3,4,4,3,2,3,3,3,4,3.28571428571429,0.220493827160494,0.224197530864197,0.220493827160494,0.220493827160494,0.224197530864197,0.165679012345679,0.224197530864197,0.224197530864197,0.220493827160494,0.214567901234568,0.219012345679012,0.220493827160494,0.165679012345679,0.224197530864197,0.213456790123457,0.222971285892634,0.226716604244694,0.222971285892634,0.222971285892634,0.226716604244694,0.167540574282147,0.226716604244694,0.226716604244694,0.222971285892634,0.216978776529338,0.22147315855181,0.222971285892634,0.167540574282147,0.226716604244694,0.21585518102372,0.507571535150417,0.443497325122606,0.507571535150417,0.507571535150417,0.443497325122606,0.460142710392565,0.443497325122606,0.443497325122606,0.507571535150417,0.607535161782998,0.523043227322973,0.507571535150417,0.460142710392565,0.443497325122606,0.486157722232587
"LIM_2016",3,4,3,5,7,3,4,5,5,5,4,4,3,5,4.28571428571429,0.310532544378698,0.271242603550296,0.0889940828402366,0.616804733727811,0.630532544378698,0.353609467455621,0.463905325443787,0.396213017751479,0.498461538461539,0.604970414201183,0.314792899408284,0.407100591715976,0.406153846153846,0.539644970414201,0.421639898562975,0.315384615384615,0.275480769230769,0.0903846153846153,0.626442307692308,0.640384615384615,0.359134615384615,0.471153846153846,0.402403846153846,0.50625,0.614423076923077,0.319711538461538,0.413461538461538,0.4125,0.548076923076923,0.428228021978022,0.597894059254916,0.504400063756517,0.404320897428508,0.718982857292112,0.594728366346078,0.619475868696913,0.717710906971954,0.575984486438906,0.645869072969278,0.769827482454358,0.544831954253606,0.643740938406924,0.679324860863574,0.685181422123084,0.621590945518338
"FRE_2016",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCD_2016",2,2,1,2,2,2,2,2,2,2,1,2,2,2,1.85714285714286,0.0454299621416983,0.168739859383451,0,0.302866414277988,0.302866414277988,0.129799891833424,0.129799891833424,0.0454299621416983,0.272579772850189,0.302866414277988,0,0.0454299621416983,0.168739859383451,0.272579772850189,0.15622344124237,0.0465116279069768,0.172757475083057,0,0.310077519379845,0.310077519379845,0.132890365448505,0.132890365448505,0.0465116279069768,0.27906976744186,0.310077519379845,0,0.0465116279069768,0.172757475083057,0.27906976744186,0.159943046986236,0.407522470691491,0.559651999943427,NA,0.704371285412168,0.704371285412168,0.518044331811521,0.518044331811521,0.407522470691491,0.66992334177327,0.704371285412168,NA,0.407522470691491,0.559651999943427,0.66992334177327,0.569243384613951
"SCL_2016",1,1,1,1,3,1,1,1,1,1,1,1,1,1,1.14285714285714,0,0,0,0,0.567901234567901,0,0,0,0,0,0,0,0,0,0.0405643738977072,0,0,0,0,0.638888888888889,0,0,0,0,0,0,0,0,0,0.0456349206349206,NA,NA,NA,NA,0.846818342456479,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846818342456479
"WSL_2016",1,1,1,1,1,1,1,1,1,1,2,1,1,2,1.14285714285714,0,0,0,0,0,0,0,0,0,0,0.0665873959571937,0,0,0.0665873959571937,0.00951248513674195,0,0,0,0,0,0,0,0,0,0,0.0677555958862672,0,0,0.0677555958862672,0.00967937084089532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.440822525233021,NA,NA,0.440822525233021,0.440822525233021
"BUR_2016",2,2,1,1,3,1,3,1,1,1,2,2,2,3,1.78571428571429,0.308390022675737,0.244897959183674,0,0,0.321995464852608,0,0.321995464852608,0,0,0,0.090702947845805,0.244897959183674,0.090702947845805,0.321995464852608,0.138969873663751,0.323809523809524,0.257142857142857,0,0,0.338095238095238,0,0.338095238095238,0,0,0,0.0952380952380953,0.257142857142857,0.0952380952380953,0.338095238095238,0.145918367346939,0.710844280518762,0.639701696570802,NA,NA,0.58540402807124,NA,0.58540402807124,NA,NA,NA,0.472758234645524,0.639701696570802,0.472758234645524,0.58540402807124,0.586497028395642
"KON_2016",1,1,1,3,1,2,2,3,2,1,2,1,2,1,1.64285714285714,0,0,0,0.4864,0,0.2112,0.0768,0.2784,0.0768,0,0.32,0,0.0768,0,0.109028571428571,0,0,0,0.506666666666667,0,0.22,0.08,0.29,0.08,0,0.333333333333333,0,0.08,0,0.113571428571429,NA,NA,NA,0.8030619480836,NA,0.604003443883818,0.45490600547559,0.55247677652746,0.45490600547559,NA,0.724667671903595,NA,0.45490600547559,NA,0.578418265260749
"NEU_2016",1,2,1,2,2,1,1,3,2,2,2,2,1,1,1.64285714285714,0,0.124444444444444,0,0.124444444444444,0.124444444444444,0,0,0.337777777777778,0.124444444444444,0.32,0.124444444444444,0.231111111111111,0,0,0.107936507936508,0,0.133333333333333,0,0.133333333333333,0.133333333333333,0,0,0.361904761904762,0.133333333333333,0.342857142857143,0.133333333333333,0.247619047619048,0,0,0.115646258503401,NA,0.512128411009036,NA,0.512128411009036,0.512128411009036,NA,NA,0.584064001362853,0.512128411009036,0.724667671903595,0.512128411009036,0.624985234414022,NA,NA,0.561794870340707
"FRI_2016",2,2,1,2,2,1,2,1,1,1,1,1,2,2,1.5,0.197530864197531,0.197530864197531,0,0.197530864197531,0.197530864197531,0,0.197530864197531,0,0,0,0,0,0.197530864197531,0.197530864197531,0.0987654320987654,0.222222222222222,0.222222222222222,0,0.222222222222222,0.222222222222222,0,0.222222222222222,0,0,0,0,0,0.222222222222222,0.222222222222222,0.111111111111111,0.589715506629329,0.589715506629329,NA,0.589715506629329,0.589715506629329,NA,0.589715506629329,NA,NA,NA,NA,NA,0.589715506629329,0.589715506629329,0.589715506629329
"HAN_2016",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAN_2017",2,2,1,2,2,1,2,2,3,1,2,2,3,2,1.92857142857143,0.444444444444444,0.0499671268902038,0,0.355029585798816,0.473372781065089,0,0.473372781065089,0.42603550295858,0.365548980933596,0,0.184089414858646,0.473372781065089,0.531229454306377,0.355029585798816,0.29510660279891,0.456140350877193,0.0512820512820512,0,0.364372469635627,0.48582995951417,0,0.48582995951417,0.437246963562753,0.375168690958165,0,0.188933873144399,0.48582995951417,0.545209176788124,0.364372469635627,0.302872566030461,0.898996026681149,0.415285841081116,NA,0.768413732271916,0.949205130220263,NA,0.949205130220263,0.869362027835902,0.669775719509299,NA,0.57569725321746,0.949205130220263,0.790551000228297,0.768413732271916,0.782191883977986
"LIM_2017",2,2,1,4,5,2,2,2,2,3,2,2,2,3,2.42857142857143,0.28875,0.0721874999999998,0,0.6259375,0.6378125,0.32,0.5,0.3046875,0.43875,0.6246875,0.3046875,0.4296875,0.3046875,0.5121875,0.383147321428571,0.292405063291139,0.0731012658227847,0,0.633860759493671,0.645886075949367,0.324050632911392,0.506329113924051,0.308544303797468,0.444303797468354,0.632594936708861,0.308544303797468,0.435126582278481,0.308544303797468,0.518670886075949,0.387997287522604,0.688107940150666,0.44866481691023,NA,0.866597707625414,0.836033448207493,0.724667671903595,1,0.706498281313375,0.889650114540285,0.916109908428638,0.706498281313375,0.87510988474381,0.706498281313375,0.937144060917963,0.792429261336017
"BRU_2017",2,2,2,2,3,3,3,3,3,3,2,2,3,3,2.57142857142857,0.336734693877551,0.336734693877551,0.336734693877551,0.336734693877551,0.357142857142857,0.357142857142857,0.357142857142857,0.357142857142857,0.357142857142857,0.357142857142857,0.336734693877551,0.336734693877551,0.357142857142857,0.357142857142857,0.348396501457726,0.362637362637363,0.362637362637363,0.362637362637363,0.362637362637363,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.362637362637363,0.362637362637363,0.384615384615385,0.384615384615385,0.37519623233909,0.74515867131629,0.74515867131629,0.74515867131629,0.74515867131629,0.599290675641366,0.599290675641366,0.599290675641366,0.599290675641366,0.599290675641366,0.599290675641366,0.74515867131629,0.74515867131629,0.599290675641366,0.599290675641366,0.661805530930619
"KON_2017",2,2,1,3,2,1,2,3,2,2,3,1,1,2,1.92857142857143,0.110726643598616,0.110726643598616,0,0.491349480968858,0.110726643598616,0,0.110726643598616,0.304498269896194,0.207612456747405,0.110726643598616,0.380622837370242,0,0,0.110726643598616,0.1463173504696,0.117647058823529,0.117647058823529,0,0.522058823529412,0.117647058823529,0,0.117647058823529,0.323529411764706,0.220588235294118,0.117647058823529,0.404411764705882,0,0,0.117647058823529,0.15546218487395,0.496627441028306,0.496627441028306,NA,0.776502428809391,0.496627441028306,NA,0.496627441028306,0.559109941172703,0.600247211555205,0.496627441028306,0.633691699176801,NA,NA,0.496627441028306,0.554931592688394
"NEU_2017",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WSL_2017",1,1,1,1,1,1,1,1,1,1,2,1,1,2,1.14285714285714,0,0,0,0,0,0,0,0,0,0,0.0322493953238376,0,0,0.0322493953238376,0.00460705647483395,0,0,0,0,0,0,0,0,0,0,0.0327868852459016,0,0,0.0327868852459016,0.00468384074941451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.381946731509719,NA,NA,0.381946731509719,0.381946731509719
"BOB_2017",3,2,1,4,8,1,2,3,2,4,4,2,4,3,3.07142857142857,0.287657550535077,0.351581450653983,0,0.472104637336504,0.615933412604043,0,0.0536504161712248,0.414554102259215,0.0793341260404281,0.459643281807372,0.11871581450654,0.393246135552913,0.436337693222354,0.657027348394768,0.309984712077459,0.289655172413793,0.354022988505747,0,0.475383141762452,0.620210727969349,0,0.0540229885057472,0.417432950191571,0.0798850574712644,0.462835249042146,0.119540229885057,0.395977011494253,0.439367816091954,0.661590038314176,0.312137383689108,0.640868604048189,0.763957548325736,NA,0.674941740997821,0.708166641989398,NA,0.421299956112782,0.686432558182808,0.458260562836067,0.698739108531677,0.3964376217114,0.82037689930529,0.786304395678375,0.978781878190627,0.669547292992514
"SCL_2017",1,2,1,2,2,1,1,2,1,2,1,2,1,3,1.57142857142857,0,0.48,0,0.48,0.32,0,0,0.32,0,0.48,0,0.48,0,0.64,0.228571428571429,0,0.6,0,0.6,0.4,0,0,0.4,0,0.6,0,0.6,0,0.8,0.285714285714286,NA,0.961406564361458,NA,0.961406564361458,0.724667671903595,NA,NA,0.724667671903595,NA,0.961406564361458,NA,0.961406564361458,NA,0.949796545384325,0.892108306662478
"FRE_2017",2,2,2,1,2,2,1,2,2,2,2,2,2,1,1.78571428571429,0.0403868636411946,0.0403868636411946,0.0403868636411946,0,0.0403868636411946,0.0403868636411946,0,0.0403868636411946,0.0403868636411946,0.0403868636411946,0.0403868636411946,0.0403868636411946,0.0403868636411946,0,0.0317325357180815,0.040807560137457,0.040807560137457,0.040807560137457,0,0.040807560137457,0.040807560137457,0,0.040807560137457,0.040807560137457,0.040807560137457,0.040807560137457,0.040807560137457,0.040807560137457,0,0.0320630829651448,0.398344800645432,0.398344800645432,0.398344800645432,NA,0.398344800645432,0.398344800645432,NA,0.398344800645432,0.398344800645432,0.398344800645432,0.398344800645432,0.398344800645432,0.398344800645432,NA,0.398344800645432
"FRI_2017",2,3,2,3,3,2,3,2,3,2,2,2,3,2,2.42857142857143,0.493343195266272,0.437130177514793,0.0377218934911243,0.437130177514793,0.51405325443787,0.0377218934911243,0.437130177514793,0.0377218934911243,0.40310650887574,0.0377218934911243,0.0377218934911243,0.0377218934911243,0.451923076923077,0.497041420118343,0.278370667793745,0.503016591251885,0.445701357466063,0.0384615384615385,0.445701357466063,0.524132730015083,0.0384615384615385,0.445701357466063,0.0384615384615385,0.411010558069382,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.46078431372549,0.506787330316742,0.283828916181857,0.986846599810878,0.782812176207987,0.393217359515608,0.782812176207987,0.911898773565277,0.393217359515608,0.782812176207987,0.393217359515608,0.734916806574937,0.393217359515608,0.393217359515608,0.393217359515608,0.805170476136884,0.99411473442676,0.652906291159453
"SCS_2017",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCD_2017",1,1,1,2,2,2,2,1,2,2,1,1,1,2,1.5,0,0,0,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0,0.444444444444444,0.444444444444444,0,0,0,0.444444444444444,0.222222222222222,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0,0,0.666666666666667,0.333333333333333,NA,NA,NA,0.898996026681149,0.898996026681149,0.898996026681149,0.898996026681149,NA,0.898996026681149,0.898996026681149,NA,NA,NA,0.898996026681149,0.898996026681149
"FRI_2018",2,2,1,2,2,1,2,1,1,1,1,1,2,2,1.5,0.444444444444444,0.444444444444444,0,0.444444444444444,0.444444444444444,0,0.444444444444444,0,0,0,0,0,0.444444444444444,0.444444444444444,0.222222222222222,0.666666666666667,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0.666666666666667,0,0,0,0,0,0.666666666666667,0.666666666666667,0.333333333333333,0.898996026681149,0.898996026681149,NA,0.898996026681149,0.898996026681149,NA,0.898996026681149,NA,NA,NA,NA,NA,0.898996026681149,0.898996026681149,0.898996026681149
"HAN_2018",2,1,1,2,2,1,2,3,2,1,2,2,3,2,1.85714285714286,0.495867768595041,0,0,0.297520661157025,0.396694214876033,0,0.396694214876033,0.169421487603306,0.297520661157025,0,0.351239669421488,0.5,0.458677685950413,0.297520661157025,0.261511216056671,0.51948051948052,0,0,0.311688311688312,0.415584415584416,0,0.415584415584416,0.177489177489178,0.311688311688312,0,0.367965367965368,0.523809523809524,0.480519480519481,0.311688311688312,0.273964131106988,0.991797600718169,NA,NA,0.698166684739849,0.825320458359533,NA,0.825320458359533,0.459067569027305,0.698166684739849,NA,0.763517759873557,1,0.750044599168663,0.698166684739849,0.770956849972631
"WSL_2018",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BOB_2018",3,2,1,3,5,1,2,3,2,4,3,2,2,3,2.57142857142857,0.414674556213018,0.457278106508876,0,0.528284023668639,0.659408284023669,0,0.0880473372781063,0.421775147928994,0.115502958579882,0.555266272189349,0.247100591715976,0.465798816568047,0.457278106508876,0.654674556213018,0.361792054099746,0.421153846153846,0.464423076923077,0,0.536538461538462,0.669711538461538,0,0.0894230769230767,0.428365384615385,0.117307692307692,0.563942307692308,0.250961538461538,0.473076923076923,0.464423076923077,0.664903846153846,0.367445054945055,0.655050334603063,0.920686029018101,NA,0.900474204332721,0.797988073698089,NA,0.469444977831482,0.698844868812673,0.502088223015117,0.788730476512614,0.518648848501936,0.935593671908805,0.920686029018101,0.973785970823085,0.756835142339649
"KON_2018",1,1,1,3,1,1,2,4,2,2,2,2,2,2,1.85714285714286,0,0,0,0.521118381915527,0,0,0.0928019036287924,0.182034503271862,0.249851279000595,0.0928019036287924,0.176085663295657,0.0928019036287924,0.0928019036287924,0.0475907198096372,0.110563440129175,0,0,0,0.534146341463415,0,0,0.0951219512195122,0.186585365853659,0.25609756097561,0.0951219512195122,0.180487804878049,0.0951219512195122,0.0951219512195122,0.0487804878048782,0.113327526132404,NA,NA,NA,0.84336441182755,NA,NA,0.475348853935985,0.424966676638957,0.645037418938094,0.475348853935985,0.567341178474528,0.475348853935985,0.475348853935985,0.411272398531096,0.53259750001713
"LIM_2018",3,3,2,4,4,3,3,3,3,3,3,3,3,2,3,0.385241023606427,0.0817298155127951,0.0277722674072605,0.667327911128744,0.651854790716128,0.399127157310057,0.5102162269391,0.385241023606427,0.446736758579647,0.645110097202936,0.385241023606427,0.436024598293989,0.385241023606427,0.497520333267209,0.421741717913112,0.390744466800805,0.0828973843058351,0.028169014084507,0.676861167002012,0.661167002012072,0.404828973843058,0.517505030181087,0.390744466800805,0.453118712273642,0.654325955734406,0.390744466800805,0.442253521126761,0.390744466800805,0.504627766599598,0.427766599597585,0.728683978921601,0.39774880892192,0.371797161971029,0.902951909594285,0.904372529085174,0.747193497347103,0.925954907693118,0.728683978921601,0.816257953705327,0.952814583127658,0.728683978921601,0.799879100756803,0.728683978921601,0.995063093577608,0.766340675819031
"BRU_2018",3,4,3,5,5,3,4,5,5,4,2,4,3,5,3.92857142857143,0.512417823228634,0.597881665449233,0.512417823228634,0.609569028487947,0.597881665449233,0.543827611395179,0.575967859751644,0.597151205259313,0.587655222790358,0.547845142439737,0.49963476990504,0.536523009495983,0.570124178232286,0.621256391526662,0.565010956902849,0.519437245464643,0.606071825249908,0.519437245464643,0.617919289152166,0.606071825249908,0.551277304701962,0.583857830433173,0.605331358756016,0.595705294335431,0.555349870418364,0.506479081821548,0.543872639763051,0.577934098482044,0.629766753054424,0.572750833024806,0.932825820076123,0.833086831327373,0.932825820076123,0.773066102210638,0.747038459315677,0.874896819112802,0.827648826117791,0.757977451150456,0.769781378154193,0.830178316630334,0.999270028538085,0.851967877344999,0.866627110741174,0.737102092639848,0.838163780959687
"BUR_2018",2,2,1,1,2,1,2,1,1,1,1,2,1,2,1.42857142857143,0.484429065743945,0.484429065743945,0,0,0.484429065743945,0,0.484429065743945,0,0,0,0,0.484429065743945,0,0.484429065743945,0.207612456747405,0.499108734402852,0.499108734402852,0,0,0.499108734402852,0,0.499108734402852,0,0,0,0,0.499108734402852,0,0.499108734402852,0.213903743315508,0.969718534309594,0.969718534309594,NA,NA,0.969718534309594,NA,0.969718534309594,NA,NA,NA,NA,0.969718534309594,NA,0.969718534309594,0.969718534309594
"GEN_2018",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAN_2019",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WSL_2019",1,1,1,1,1,1,1,1,1,1,2,1,1,2,1.14285714285714,0,0,0,0,0,0,0,0,0,0,0.0540123456790125,0,0,0.0540123456790125,0.00771604938271607,0,0,0,0,0,0,0,0,0,0,0.0547730829420972,0,0,0.0547730829420972,0.00782472613458531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.421878409917991,NA,NA,0.421878409917991,0.421878409917991
"KON_2019",1,1,1,3,2,2,2,3,2,2,2,2,1,1,1.78571428571429,0,0,0,0.322485207100592,0.0739644970414202,0.20414201183432,0.20414201183432,0.494082840236686,0.310650887573964,0.0739644970414202,0.473372781065089,0.260355029585799,0,0,0.172654268808115,0,0,0,0.335384615384615,0.076923076923077,0.212307692307692,0.212307692307692,0.513846153846154,0.323076923076923,0.076923076923077,0.492307692307692,0.270769230769231,0,0,0.17956043956044,NA,NA,NA,0.597669737565329,0.451091004748471,0.596618410775863,0.596618410775863,0.757274106695433,0.71351255172446,0.451091004748471,0.949205130220263,0.656450425544727,NA,NA,0.641058975866542
"BOB_2019",2,2,1,4,5,1,2,3,2,3,3,2,2,3,2.5,0.191326530612245,0.489795918367347,0,0.594387755102041,0.602040816326531,0,0.13265306122449,0.589285714285714,0.244897959183674,0.533163265306122,0.39030612244898,0.375,0.497448979591837,0.599489795918367,0.374271137026239,0.198412698412698,0.507936507936508,0,0.616402116402116,0.624338624338624,0,0.137566137566138,0.611111111111111,0.253968253968254,0.552910052910053,0.404761904761905,0.388888888888889,0.515873015873016,0.621693121693122,0.388133030990174,0.583244426406883,0.979965493525,NA,0.817614806283401,0.726486248364465,NA,0.521170282324509,0.892157536949511,0.639701696570802,0.896023724646573,0.67798070422293,0.794949052073454,0.994921691909093,0.871197699447815,0.78295111356037
"BUR_2019",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UEB_2019",1,1,1,1,1,1,2,1,2,1,1,1,2,1,1.21428571428571,0,0,0,0,0,0,0.444444444444444,0,0.444444444444444,0,0,0,0.444444444444444,0,0.0952380952380952,0,0,0,0,0,0,0.666666666666667,0,0.666666666666667,0,0,0,0.666666666666667,0,0.142857142857143,NA,NA,NA,NA,NA,NA,0.898996026681149,NA,0.898996026681149,NA,NA,NA,0.898996026681149,NA,0.898996026681149
"GEN_2020",2,2,1,2,1,1,1,1,1,1,1,2,2,2,1.42857142857143,0.444444444444444,0.444444444444444,0,0.444444444444444,0,0,0,0,0,0,0,0.444444444444444,0.444444444444444,0.444444444444444,0.19047619047619,0.666666666666667,0.666666666666667,0,0.666666666666667,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.285714285714286,0.898996026681149,0.898996026681149,NA,0.898996026681149,NA,NA,NA,NA,NA,NA,NA,0.898996026681149,0.898996026681149,0.898996026681149,0.898996026681149
"KON_2020",2,2,1,2,2,2,2,3,2,1,3,1,1,2,1.85714285714286,0.0768,0.3648,0,0.2688,0.3648,0.1472,0.0768,0.5344,0.48,0,0.6336,0,0,0.3648,0.236571428571429,0.08,0.38,0,0.28,0.38,0.153333333333333,0.08,0.556666666666667,0.5,0,0.66,0,0,0.38,0.246428571428571,0.45490600547559,0.781236750333823,NA,0.665734141760801,0.781236750333823,0.536878755983497,0.45490600547559,0.887413764868396,0.961406564361458,NA,0.929105554600089,NA,NA,0.781236750333823,0.723406104352689
"WSL_2020",2,2,1,2,2,2,2,2,2,1,2,1,1,2,1.71428571428571,0.0270219553387128,0.0270219553387128,0,0.0270219553387128,0.0270219553387128,0.0270219553387128,0.0270219553387128,0.0270219553387128,0.0270219553387128,0,0.0270219553387128,0,0,0.0270219553387128,0.0193013966705091,0.0273972602739727,0.0273972602739727,0,0.0273972602739727,0.0273972602739727,0.0273972602739727,0.0273972602739727,0.0273972602739727,0.0273972602739727,0,0.0273972602739727,0,0,0.0273972602739727,0.0195694716242662,0.369995965407581,0.369995965407581,NA,0.369995965407581,0.369995965407581,0.369995965407581,0.369995965407581,0.369995965407581,0.369995965407581,NA,0.369995965407581,NA,NA,0.369995965407581,0.369995965407581
"BUR_2020",2,2,1,1,2,1,2,1,1,1,1,2,1,2,1.42857142857143,0.343579431197932,0.343579431197932,0,0,0.343579431197932,0,0.343579431197932,0,0,0,0,0.343579431197932,0,0.343579431197932,0.147248327656256,0.349503214494448,0.349503214494448,0,0,0.349503214494448,0,0.349503214494448,0,0,0,0,0.349503214494448,0,0.349503214494448,0.149787091926192,0.75374911777703,0.75374911777703,NA,NA,0.75374911777703,NA,0.75374911777703,NA,NA,NA,NA,0.75374911777703,NA,0.75374911777703,0.75374911777703
